policy,extra_delay,seed,wAoI,worst_user_mean_aoi,p95_user_mean_aoi,p95_slot_aoi,p99_slot_aoi,cvar95_slot_aoi,slot_aoi_gt40,slot_aoi_gt60,mean_service_rate,worst_service_rate,jain_service_fairness,starvation_p95,starvation_max,rejection_rate,rejected_candidates,proposed_candidates,mean_power,max_avg_power,max_queue,finite_window_bound,bound_ok,certificate_ok,uav_pi_los,uav_pth,uav_mean_aoi,uav_avg_power,uav_service_rate,uav_max_queue,adaptive_belief,age_estimator,shield
Stationary-Conservative-NoShield,4,0,575.9443243243243,28.127837837837838,27.47527027027027,47.0,69.0,60.26441441441442,0.07891891891891892,0.019684684684684685,0.14567567567567566,0.0327027027027027,0.7703610535726834,34.0,109.0,0.0,0,11100,0.19751492751194677,0.3231469042468276,57.89496108347547,0.4064864864864865,True,False,0.95;0.2315765095;0.95;0.8081176242;0.6281327393;0.795200025;0.3394136806;0.9476946562;0.5005847781;0.95;0.23436609;0.2528380647,0.3369544871;1.95400716;0.2191119648;0.5235225351;0.7414402559;0.5383055036;1.361973486;0.3438720469;0.9427001774;0.2738400263;1.931388168;1.795260579,7.818918919;28.12783784;8.362432432;9.89027027;13.52972973;9.632162162;19.98648649;8.817297297;15.82567568;8.363243243;26.94135135;26.28027027,0.09844535151;0.3163379158;0.06478607823;0.1496991465;0.210208332;0.1660017783;0.3217202235;0.09358895978;0.2580960216;0.07008824456;0.2980601741;0.3231469042,0.2375675676;0.0327027027;0.2375675676;0.1972972973;0.1424324324;0.1997297297;0.06675675676;0.2202702703;0.1035135135;0.2237837838;0.04135135135;0.04513513514,0.3369544871;43.99025059;0.2191119648;4.229198589;16.78913228;4.687470612;30.38315156;0.3438720469;17.76640568;0.2738400263;57.89496108;54.38672606,False,conservative,False
Stationary-Conservative-NoShield,4,1,687.3329729729729,31.503783783783785,30.992283783783783,54.0,78.0,69.16216216216216,0.1175900900900901,0.03461711711711712,0.12605855855855858,0.030810810810810812,0.6309528758515418,42.0,125.0,0.0,0,11100,0.2621199758151984,0.3881604792506315,81.40732063317093,0.4064864864864865,True,False,0.5605092249;0.2181252996;0.2316669551;0.3707979081;0.95;0.95;0.2020086086;0.95;0.325972712;0.8362721814;0.2993435181;0.2334007936,0.8400796556;2.072097608;1.953264399;1.254604531;0.2976063768;0.2276934429;2.237061952;0.2579608484;1.414030367;0.4910760745;1.530799061;1.939147999,13.58297297;30.57378378;27.85972973;18.63081081;7.396756757;6.314054054;31.50378378;7.720540541;18.96891892;9.292432432;21.27864865;26.33162162,0.2470288285;0.3690573849;0.348420136;0.3319615772;0.09056885952;0.07421575465;0.3881604793;0.07501780348;0.3485393769;0.1616569348;0.3491876776;0.3616248971,0.1310810811;0.03567567568;0.03513513514;0.07945945946;0.2608108108;0.2891891892;0.03081081081;0.2543243243;0.07297297297;0.2189189189;0.06324324324;0.04108108108,12.40238967;81.40732063;49.14912832;33.222967;0.2976063768;0.2276934429;60.87748743;0.2579608484;35.23136651;3.096586534;37.21675678;65.3143959,False,conservative,False
Stationary-Conservative-NoShield,4,2,585.8086486486486,32.38918918918919,28.794121621621617,47.0,71.0,61.78063063063063,0.0784009009009009,0.019932432432432434,0.13418918918918918,0.02945945945945946,0.7778820570618347,36.0,125.0,0.0,0,11100,0.22296545211661165,0.3522559980584604,61.52855655832436,0.4064864864864865,True,False,0.2983974043;0.4720337023;0.7619171253;0.95;0.6042558466;0.7527600943;0.6803453125;0.2438339011;0.7053294905;0.1925045361;0.95;0.2931742638,1.535332493;0.9986066978;0.5764720931;0.328976203;0.7746227687;0.5870535051;0.6736618433;1.858825842;0.6430324214;2.34929577;0.2710575607;1.560894842,22.09081081;15.17675676;10.33135135;7.612432432;12.68972973;10.07162162;11.21189189;25.8527027;11.32513514;32.38918919;7.637567568;22.19243243,0.3406778315;0.2366967767;0.1606331697;0.09620331125;0.2198253803;0.1743707573;0.1795217777;0.3275552565;0.1842200991;0.3231869046;0.0804381626;0.3522559981,0.05783783784;0.1113513514;0.1791891892;0.237027027;0.1372972973;0.1832432432;0.1589189189;0.04216216216;0.1651351351;0.02945945946;0.2505405405;0.05810810811,61.52855656;19.3373014;4.635330235;0.328976203;8.413305829;5.450444638;5.494222396;38.32947189;6.232778114;56.82816887;0.2710575607;55.04823024,False,conservative,False
Stationary-Conservative-NoShield,4,3,695.48,27.40297297297297,26.99418918918919,53.0,78.0,68.26936936936937,0.10855855855855856,0.03099099099099099,0.11123873873873873,0.04351351351351351,0.6333982837550826,43.0,136.0,0.0,0,11100,0.30004398418865114,0.37368661263179603,75.29025294410236,0.4064864864864865,True,False,0.2469621281;0.8215561338;0.8932287906;0.3220866759;0.225348274;0.2465631425;0.4834834838;0.2778755806;0.2645088005;0.3014458345;0.9387067142;0.2969367479,1.836175919;0.5080937316;0.4222105672;1.429873819;2.006740312;1.839030251;0.9755450403;1.641436133;1.719737046;1.520828652;0.3585144156;1.542388958,24.89594595;8.15;7.689459459;17.76;26.65972973;27.40297297;14.45324324;21.17054054;22.01837838;23.23864865;7.007837838;21.61918919,0.3736866126;0.1649244788;0.1356779363;0.3586278119;0.372060501;0.3712852965;0.3074285181;0.354017847;0.3643983362;0.364176807;0.1161780498;0.3180656149,0.04918918919;0.2316216216;0.2624324324;0.07243243243;0.04432432432;0.04351351351;0.1221621622;0.06054054054;0.05486486486;0.06405405405;0.2656756757;0.06405405405,61.25996247;3.318530752;0.8220007774;41.80968486;64.56386456;70.69332757;38.00341395;64.860741;54.48818255;75.29025294;0.3585144156;35.57050438,False,conservative,False
Stationary-Conservative-NoShield,4,4,657.827027027027,28.705405405405404,28.385959459459457,50.0,71.0,62.43333333333333,0.0970045045045045,0.022635135135135136,0.1028153153153153,0.03918918918918919,0.8302907464400159,44.0,119.0,0.0,0,11100,0.27520450733507634,0.3807253302829076,56.714894888935085,0.4064864864864865,True,False,0.662118963;0.6741961796;0.3640876;0.2460798207;0.2372011855;0.4128728207;0.5024050881;0.4159209977;0.2309431598;0.4380235493;0.7287104513;0.5641011845,0.6966749552;0.6813572012;1.27608378;1.842501298;1.908996959;1.13470463;0.9393093506;1.126874486;1.959226317;1.072981387;0.6151471375;0.8344446437,10.82243243;11.58;19.84567568;24.55405405;28.12459459;16.72837838;14.5;17.22918919;28.70540541;17.91405405;10.42162162;13.0372973,0.2159692361;0.1964886848;0.2917748319;0.3440995667;0.3647732027;0.2950232039;0.2531057899;0.2573537678;0.3807253303;0.2888349897;0.1808865096;0.2334189747,0.1683783784;0.1613513514;0.07594594595;0.04891891892;0.03918918919;0.09378378378;0.1118918919;0.08945945946;0.04324324324;0.09135135135;0.1778378378;0.1324324324,8.113548835;6.308501225;33.84335121;32.06253244;56.54188444;18.76761576;18.73651792;23.54810496;56.71489489;23.10869711;5.778678437;12.56445002,False,conservative,False
Stationary-Conservative-NoShield,4,5,623.4037837837838,29.992432432432434,27.0419054054054,48.0,72.0,63.0036036036036,0.08425675675675676,0.022229729729729728,0.1297297297297297,0.03783783783783784,0.7474125220793248,37.0,149.0,0.0,0,11100,0.23493895487233118,0.35657379951201335,87.42014904147229,0.4064864864864865,True,False,0.9411489522;0.4821824971;0.3825098869;0.7544254172;0.3523107703;0.8677360717;0.95;0.2189202535;0.8265150398;0.3376263363;0.2625732011;0.2699141276,0.3546353857;0.9781203331;1.218803669;0.5851252029;1.315645181;0.4538598372;0.2241414152;2.064668323;0.5023771293;1.368663091;1.731770293;1.687095206,8.075945946;16.06918919;17.90459459;11.10216216;19.29594595;9.637027027;7.545135135;29.99243243;9.37972973;18.9827027;24.46783784;24.62783784,0.1003522294;0.2558974277;0.3086537941;0.166207186;0.3047318702;0.1332139955;0.06663663696;0.3565737995;0.1535644684;0.3273694151;0.316399113;0.3296675226,0.2416216216;0.1137837838;0.0827027027;0.1791891892;0.07702702703;0.2067567568;0.2405405405;0.03783783784;0.2037837838;0.07297297297;0.04513513514;0.05540540541,0.3546353857;18.90293366;34.11113389;6.324006491;33.73322771;1.854215605;0.2241414152;87.42014904;3.061805361;38.17786056;32.36248703;35.83218905,False,conservative,False
Stationary-Conservative-NoShield,4,6,486.8637837837838,23.74837837837838,22.90331081081081,40.0,61.0,53.08378378378379,0.04862612612612613,0.01018018018018018,0.15162162162162163,0.051351351351351354,0.8540670408293874,31.0,106.0,0.0,0,11100,0.1655903472177535,0.2933508396497228,42.15517823916122,0.4064864864864865,True,False,0.6600953202;0.4082536129;0.95;0.8542797728;0.5796663152;0.95;0.7238759829;0.298421524;0.95;0.3698913443;0.95;0.5870736138,0.6992694381;1.146768836;0.2551559305;0.4699577518;0.8105930222;0.2156180293;0.6208604762;1.535216558;0.2628816135;1.257463669;0.2571157349;0.7995478023,12.47891892;19.04864865;7.955135135;9.685135135;15.4372973;8.485135135;13.42513514;23.74837838;7.857297297;22.21189189;8.017567568;13.40297297,0.1922045996;0.2755344583;0.0669611915;0.1329853422;0.191913375;0.0587413442;0.1451471113;0.2933508396;0.06621774696;0.290576064;0.06837888733;0.2050732066,0.1402702703;0.08108108108;0.2235135135;0.1978378378;0.1159459459;0.2267567568;0.1454054054;0.05135135135;0.2216216216;0.06351351351;0.22;0.1321621622,9.378083144;20.56275858;0.2551559305;2.009028291;9.433046489;0.2156180293;8.613558574;42.15517824;0.2628816135;41.16723882;0.2571157349;10.38869506,False,conservative,False
Stationary-Conservative-NoShield,4,7,513.5745945945946,32.28594594594595,27.69136486486486,45.0,69.0,59.38918918918919,0.06605855855855856,0.018513513513513515,0.15961711711711712,0.02945945945945946,0.7938560803360294,31.0,120.0,0.0,0,11100,0.17612963424686767,0.337755381575549,60.51743417433723,0.4064864864864865,True,False,0.95;0.8194645516;0.5139536145;0.1957148488;0.2668165055;0.95;0.9166527097;0.2817874583;0.4060368001;0.95;0.95;0.8957240492,0.2129344738;0.5105004868;0.9182376412;2.309972111;1.705631049;0.2143947682;0.3910280632;1.619983796;1.152645744;0.2643493157;0.2202876177;0.4190042049,8.471351351;8.84972973;14.4427027;32.28594595;23.93216216;8.790810811;8.303783784;22.91648649;17.51459459;7.842432432;7.861891892;8.263243243,0.0572621085;0.1381110777;0.2444497504;0.3377553816;0.3065526074;0.06043614682;0.1131867718;0.3200562581;0.2744542974;0.07480371176;0.06191868174;0.1245688177,0.2194594595;0.2086486486;0.1143243243;0.02945945946;0.04540540541;0.2321621622;0.2235135135;0.05351351351;0.09081081081;0.232972973;0.2343243243;0.2308108108,0.2129344738;3.383513144;12.95594103;60.51743417;52.67728028;0.2143947682;0.3910280632;47.65930324;21.47408083;0.2643493157;0.2202876177;0.8751051236,False,conservative,False
Stationary-Conservative-NoShield,4,8,586.0127027027027,29.17945945945946,28.883202702702704,47.0,66.0,60.78063063063063,0.0806081081081081,0.01650900900900901,0.1429279279279279,0.03,0.7366592253901912,35.0,164.0,0.0,0,11100,0.21129015944496324,0.34437797530921793,63.16286809085644,0.4064864864864865,True,False,0.924502767;0.7675714746;0.2938168902;0.223720696;0.8564804989;0.95;0.4732619221;0.198994158;0.3554966144;0.365156396;0.95;0.8950142286,0.3798996382;0.5699618165;1.557699888;2.021057334;0.4673466129;0.2347890628;0.9960890923;2.271318822;1.304697623;1.272612991;0.2590903055;0.4199186836,7.626486486;9.927567568;22.18675676;29.17945946;9.205405405;7.974054054;16.12108108;28.64081081;18.55324324;20.92648649;7.671621622;7.942432432,0.1131484868;0.1773043381;0.3443779753;0.3217304783;0.1307307417;0.06688315466;0.2336771168;0.3351729937;0.3011383161;0.3095545112;0.07408582248;0.1276779781,0.2383783784;0.1883783784;0.05189189189;0.03432432432;0.2067567568;0.2416216216;0.09945945946;0.03;0.07378378378;0.07351351351;0.2432432432;0.2337837838,0.3798996382;5.158930863;49.1621904;51.70573342;1.88570516;0.2347890628;18.87876186;63.16286809;24.22548589;31.30326252;0.2590903055;0.8581297232,False,conservative,False
Stationary-Conservative-NoShield,4,9,696.5424324324324,35.22432432432432,31.857729729729723,54.0,80.0,69.72657657657658,0.11220720720720721,0.03443693693693694,0.1275,0.031081081081081083,0.6910409331333283,40.0,124.0,0.0,0,11100,0.2461773385069649,0.39239918687340225,91.34923487716857,0.4064864864864865,True,False,0.3257577326;0.6871221964;0.2523803769;0.1963495047;0.5437054116;0.2493362779;0.95;0.4363495231;0.95;0.6652629851;0.95;0.2127973752,1.414897118;0.6652565043;1.798374164;2.302374716;0.8671448273;1.819394726;0.209506079;1.076896197;0.2790122724;0.6926602831;0.247425482;2.123503268,22.04081081;12.15324324;25.51648649;35.22432432;14.79297297;26.99783784;7.462702703;14.75783784;7.294054054;11.20162162;7.345405405;29.10324324,0.3250439324;0.185552625;0.3446073736;0.3721135352;0.2531125442;0.3923991869;0.06143624207;0.2814482763;0.08423154277;0.2109805781;0.07302395306;0.3701782724,0.06189189189;0.1591891892;0.04135135135;0.03108108108;0.1178378378;0.04594594595;0.2543243243;0.1043243243;0.2543243243;0.1702702703;0.2527027027;0.03675675676,45.45802442;9.153464641;63.47968815;77.26385542;12.54576551;91.34923488;0.209506079;22.52170604;0.2790122724;6.438526228;0.247425482;62.80575171,False,conservative,False
